# Residuals   
# Time        	Ux            	Uy            	Uz            
0             	N/A
0.1175        	4.799764e-04	3.650624e-04	4.378600e-04
0.11775       	4.798091e-04	3.638443e-04	4.362570e-04
0.118         	4.796793e-04	3.626274e-04	4.346804e-04
0.11825       	4.794953e-04	3.614157e-04	4.330883e-04
0.1185        	4.793134e-04	3.602037e-04	4.315379e-04
0.11875       	4.791782e-04	3.589995e-04	4.300128e-04
0.119         	4.790118e-04	3.577989e-04	4.284824e-04
0.11925       	4.788345e-04	3.566020e-04	4.269643e-04
0.1195        	4.786372e-04	3.554097e-04	4.254393e-04
0.11975       	4.784467e-04	3.542206e-04	4.238883e-04
0.12          	4.782427e-04	3.530317e-04	4.223729e-04
0.12025       	4.780537e-04	3.518527e-04	4.208193e-04
0.1205        	4.778453e-04	3.506750e-04	4.192840e-04
0.12075       	4.776321e-04	3.494965e-04	4.177643e-04
0.121         	4.773870e-04	3.483207e-04	4.162451e-04
0.12125       	4.771539e-04	3.471442e-04	4.147546e-04
0.1215        	4.768778e-04	3.459747e-04	4.132655e-04
0.12175       	4.766174e-04	3.448095e-04	4.117986e-04
0.122         	4.763241e-04	3.436532e-04	4.103252e-04
0.12225       	4.760302e-04	3.425010e-04	4.088330e-04
0.1225        	4.757403e-04	3.413534e-04	4.073418e-04
0.12275       	4.754523e-04	3.402069e-04	4.058528e-04
0.123         	4.751842e-04	3.390646e-04	4.043838e-04
0.12325       	4.748848e-04	3.379252e-04	4.029283e-04
0.1235        	4.745565e-04	3.367896e-04	4.014860e-04
0.12375       	4.741742e-04	3.356605e-04	4.000393e-04
0.124         	4.738018e-04	3.345392e-04	3.985433e-04
0.12425       	4.733711e-04	3.334164e-04	3.970830e-04
0.1245        	4.729379e-04	3.322963e-04	3.956498e-04
0.12475       	4.725801e-04	3.311782e-04	3.942653e-04
0.125         	4.721663e-04	3.300642e-04	3.928805e-04
0.12525       	4.717981e-04	3.289510e-04	3.914833e-04
0.1255        	4.713255e-04	3.278396e-04	3.900358e-04
0.12575       	4.708541e-04	3.267233e-04	3.885932e-04
0.126         	4.703765e-04	3.256144e-04	3.871669e-04
0.12625       	4.699064e-04	3.245050e-04	3.857588e-04
0.1265        	4.694076e-04	3.233990e-04	3.843376e-04
0.12675       	4.689285e-04	3.222944e-04	3.829369e-04
0.127         	4.684788e-04	3.211936e-04	3.815598e-04
0.12725       	4.680179e-04	3.200984e-04	3.801519e-04
0.1275        	4.676009e-04	3.190088e-04	3.787485e-04
0.12775       	4.671602e-04	3.179247e-04	3.773785e-04
0.128         	4.667104e-04	3.168432e-04	3.760297e-04
0.12825       	4.662268e-04	3.157654e-04	3.746789e-04
0.1285        	4.657325e-04	3.146903e-04	3.733558e-04
0.12875       	4.652088e-04	3.136184e-04	3.720221e-04
0.129         	4.646757e-04	3.125539e-04	3.706936e-04
0.12925       	4.641510e-04	3.114940e-04	3.693653e-04
0.1295        	4.636329e-04	3.104348e-04	3.680569e-04
0.12975       	4.631122e-04	3.093777e-04	3.667549e-04
0.13          	4.625952e-04	3.083206e-04	3.654786e-04
0.13025       	4.620642e-04	3.072702e-04	3.641841e-04
0.1305        	4.614810e-04	3.062309e-04	3.628663e-04
0.13075       	4.609080e-04	3.051940e-04	3.615638e-04
0.131         	4.603424e-04	3.041591e-04	3.602781e-04
0.13125       	4.597691e-04	3.031243e-04	3.590000e-04
0.1315        	4.591886e-04	3.020935e-04	3.577279e-04
0.13175       	4.585599e-04	3.010662e-04	3.564624e-04
0.132         	4.579686e-04	3.000403e-04	3.552053e-04
0.13225       	4.574045e-04	2.990119e-04	3.539452e-04
0.1325        	4.567879e-04	2.979897e-04	3.527070e-04
0.13275       	4.561036e-04	2.969674e-04	3.514658e-04
0.133         	4.554492e-04	2.959514e-04	3.502283e-04
0.13325       	4.547997e-04	2.949405e-04	3.490045e-04
0.1335        	4.540700e-04	2.939407e-04	3.477677e-04
0.13375       	4.533625e-04	2.929465e-04	3.465245e-04
0.134         	4.526890e-04	2.919505e-04	3.452744e-04
0.13425       	4.519744e-04	2.909576e-04	3.440314e-04
0.1345        	4.512472e-04	2.899676e-04	3.427923e-04
0.13475       	4.505187e-04	2.889798e-04	3.415462e-04
0.135         	4.497920e-04	2.879930e-04	3.403047e-04
0.13525       	4.490134e-04	2.870117e-04	3.390602e-04
0.1355        	4.482410e-04	2.860322e-04	3.378560e-04
0.13575       	4.474600e-04	2.850534e-04	3.366555e-04
0.136         	4.466659e-04	2.840768e-04	3.354189e-04
0.13625       	4.457911e-04	2.831081e-04	3.341863e-04
0.1365        	4.449613e-04	2.821390e-04	3.330050e-04
0.13675       	4.440974e-04	2.811753e-04	3.318170e-04
0.137         	4.431823e-04	2.802173e-04	3.305999e-04
0.13725       	4.423233e-04	2.792610e-04	3.293928e-04
0.1375        	4.414828e-04	2.783093e-04	3.281889e-04
0.13775       	4.405263e-04	2.773650e-04	3.270124e-04
0.138         	4.396062e-04	2.764216e-04	3.258474e-04
0.13825       	4.387421e-04	2.754820e-04	3.246380e-04
0.1385        	4.378907e-04	2.745466e-04	3.235073e-04
0.13875       	4.369909e-04	2.736140e-04	3.223462e-04
0.139         	4.360739e-04	2.726840e-04	3.211905e-04
0.13925       	4.351366e-04	2.717567e-04	3.200403e-04
0.1395        	4.342079e-04	2.708300e-04	3.189151e-04
0.13975       	4.332567e-04	2.699060e-04	3.177840e-04
0.14          	4.322822e-04	2.689870e-04	3.166420e-04
0.14025       	4.312946e-04	2.680717e-04	3.155434e-04
0.1405        	4.302381e-04	2.671567e-04	3.143916e-04
0.14075       	4.292640e-04	2.662507e-04	3.132890e-04
0.141         	4.282317e-04	2.653442e-04	3.121796e-04
0.14125       	4.272176e-04	2.644397e-04	3.110850e-04
0.1415        	4.261676e-04	2.635404e-04	3.099834e-04
0.14175       	4.250836e-04	2.626422e-04	3.088285e-04
0.142         	4.239946e-04	2.617443e-04	3.077122e-04
0.14225       	4.229081e-04	2.608457e-04	3.065957e-04
0.1425        	4.217559e-04	2.599508e-04	3.054887e-04
0.14275       	4.206609e-04	2.590595e-04	3.043708e-04
0.143         	4.195017e-04	2.581734e-04	3.032463e-04
0.14325       	4.183594e-04	2.572895e-04	3.021385e-04
0.1435        	4.172200e-04	2.564112e-04	3.010398e-04
0.14375       	4.160334e-04	2.555346e-04	2.999439e-04
0.144         	4.148130e-04	2.546609e-04	2.988504e-04
0.14425       	4.136131e-04	2.537910e-04	2.977523e-04
0.1445        	4.123994e-04	2.529225e-04	2.966440e-04
0.14475       	4.111760e-04	2.520560e-04	2.955183e-04
0.145         	4.099536e-04	2.511937e-04	2.944159e-04
0.14525       	4.086529e-04	2.503384e-04	2.932940e-04
0.1455        	4.073913e-04	2.494860e-04	2.921709e-04
0.14575       	4.060981e-04	2.486384e-04	2.910386e-04
0.146         	4.048046e-04	2.477977e-04	2.899277e-04
0.14625       	4.034799e-04	2.469601e-04	2.888059e-04
0.1465        	4.021886e-04	2.461222e-04	2.877143e-04
0.14675       	4.008157e-04	2.452869e-04	2.865706e-04
0.147         	3.994381e-04	2.444565e-04	2.854342e-04
0.14725       	3.980371e-04	2.436293e-04	2.842754e-04
0.1475        	3.966443e-04	2.427992e-04	2.831257e-04
0.14775       	3.952665e-04	2.419694e-04	2.819846e-04
0.148         	3.937878e-04	2.411434e-04	2.808412e-04
0.14825       	3.923824e-04	2.403202e-04	2.796900e-04
0.1485        	3.909881e-04	2.394990e-04	2.785424e-04
0.14875       	3.895699e-04	2.386829e-04	2.774025e-04
0.149         	3.881333e-04	2.378683e-04	2.762622e-04
0.14925       	3.867206e-04	2.370559e-04	2.751123e-04
0.1495        	3.853312e-04	2.362466e-04	2.739538e-04
0.14975       	3.839242e-04	2.354417e-04	2.728039e-04
0.15          	3.825340e-04	2.346408e-04	2.716737e-04
0.15025       	3.811149e-04	2.338422e-04	2.705579e-04
0.1505        	3.796774e-04	2.330459e-04	2.694744e-04
0.15075       	3.782671e-04	2.322486e-04	2.683976e-04
0.151         	3.768297e-04	2.314530e-04	2.672694e-04
0.15125       	3.753950e-04	2.306596e-04	2.661435e-04
0.1515        	3.739667e-04	2.298664e-04	2.650098e-04
0.15175       	3.725253e-04	2.290736e-04	2.638643e-04
0.152         	3.710993e-04	2.282800e-04	2.627208e-04
0.15225       	3.696061e-04	2.274894e-04	2.615870e-04
0.1525        	3.681117e-04	2.266972e-04	2.604658e-04
0.15275       	3.666125e-04	2.259065e-04	2.593365e-04
0.153         	3.651548e-04	2.251138e-04	2.581990e-04
0.15325       	3.636723e-04	2.243234e-04	2.570727e-04
0.1535        	3.621890e-04	2.235327e-04	2.559408e-04
0.15375       	3.606876e-04	2.227397e-04	2.548207e-04
0.154         	3.591821e-04	2.219452e-04	2.537076e-04
0.15425       	3.576862e-04	2.211515e-04	2.525861e-04
0.1545        	3.561939e-04	2.203607e-04	2.514599e-04
0.15475       	3.547135e-04	2.195730e-04	2.503113e-04
0.155         	3.532207e-04	2.187831e-04	2.491727e-04
0.15525       	3.517601e-04	2.179929e-04	2.480234e-04
0.1555        	3.502586e-04	2.172031e-04	2.469166e-04
0.15575       	3.487773e-04	2.164121e-04	2.458021e-04
0.156         	3.473165e-04	2.156216e-04	2.447020e-04
0.15625       	3.458361e-04	2.148323e-04	2.436153e-04
0.1565        	3.443999e-04	2.140445e-04	2.424875e-04
0.15675       	3.429877e-04	2.132556e-04	2.413450e-04
0.157         	3.415437e-04	2.124658e-04	2.402225e-04
0.15725       	3.401358e-04	2.116737e-04	2.390948e-04
0.1575        	3.387364e-04	2.108821e-04	2.379509e-04
0.15775       	3.373446e-04	2.100914e-04	2.368289e-04
0.158         	3.359702e-04	2.092980e-04	2.356995e-04
0.15825       	3.345354e-04	2.085035e-04	2.345873e-04
0.1585        	3.331425e-04	2.077073e-04	2.334682e-04
0.15875       	3.317054e-04	2.069142e-04	2.323431e-04
0.159         	3.303545e-04	2.061168e-04	2.312142e-04
0.15925       	3.289539e-04	2.053236e-04	2.300630e-04
0.1595        	3.275577e-04	2.045279e-04	2.289245e-04
0.15975       	3.261711e-04	2.037345e-04	2.277555e-04
0.16          	3.247910e-04	2.029386e-04	2.266116e-04
0.16025       	3.234440e-04	2.021438e-04	2.254648e-04
0.1605        	3.221081e-04	2.013492e-04	2.243366e-04
0.16075       	3.207993e-04	2.005530e-04	2.232058e-04
0.161         	3.195026e-04	1.997556e-04	2.220695e-04
0.16125       	3.182096e-04	1.989583e-04	2.209346e-04
0.1615        	3.168816e-04	1.981592e-04	2.197973e-04
0.16175       	3.155868e-04	1.973563e-04	2.186447e-04
0.162         	3.143062e-04	1.965545e-04	2.174949e-04
0.16225       	3.130441e-04	1.957520e-04	2.163435e-04
0.1625        	3.117654e-04	1.949503e-04	2.151807e-04
0.16275       	3.104854e-04	1.941461e-04	2.140157e-04
0.163         	3.091933e-04	1.933407e-04	2.128451e-04
0.16325       	3.079775e-04	1.925344e-04	2.117004e-04
0.1635        	3.067530e-04	1.917268e-04	2.105509e-04
0.16375       	3.055300e-04	1.909185e-04	2.093992e-04
0.164         	3.043001e-04	1.901105e-04	2.082510e-04
0.16425       	3.030687e-04	1.893005e-04	2.071079e-04
0.1645        	3.018551e-04	1.884899e-04	2.059861e-04
0.16475       	3.006262e-04	1.876788e-04	2.048608e-04
0.165         	2.994247e-04	1.868656e-04	2.037397e-04
0.16525       	2.982494e-04	1.860531e-04	2.026158e-04
0.1655        	2.971001e-04	1.852393e-04	2.014781e-04
0.16575       	2.959470e-04	1.844238e-04	2.003387e-04
0.166         	2.948095e-04	1.836060e-04	1.991962e-04
0.16625       	2.936923e-04	1.827862e-04	1.980691e-04
0.1665        	2.925560e-04	1.819639e-04	1.969432e-04
0.16675       	2.914498e-04	1.811398e-04	1.958260e-04
0.167         	2.903432e-04	1.803166e-04	1.947092e-04
0.16725       	2.892302e-04	1.794925e-04	1.936031e-04
0.1675        	2.881534e-04	1.786663e-04	1.925036e-04
0.16775       	2.870686e-04	1.778400e-04	1.914046e-04
0.168         	2.859787e-04	1.770140e-04	1.903022e-04
0.16825       	2.848900e-04	1.761876e-04	1.892033e-04
0.1685        	2.838289e-04	1.753632e-04	1.881058e-04
0.16875       	2.827945e-04	1.745405e-04	1.870269e-04
0.169         	2.817989e-04	1.737176e-04	1.859463e-04
0.16925       	2.808052e-04	1.728945e-04	1.848766e-04
0.1695        	2.798170e-04	1.720695e-04	1.838119e-04
0.16975       	2.788207e-04	1.712467e-04	1.827527e-04
0.17          	2.778463e-04	1.704231e-04	1.816995e-04
0.17025       	2.768917e-04	1.695985e-04	1.806546e-04
0.1705        	2.759473e-04	1.687752e-04	1.796154e-04
0.17075       	2.750251e-04	1.679529e-04	1.786100e-04
0.171         	2.740614e-04	1.671305e-04	1.775753e-04
0.17125       	2.731259e-04	1.663061e-04	1.765480e-04
0.1715        	2.721817e-04	1.654807e-04	1.755005e-04
0.17175       	2.712622e-04	1.646540e-04	1.744589e-04
0.172         	2.703528e-04	1.638276e-04	1.734364e-04
0.17225       	2.694510e-04	1.630018e-04	1.724071e-04
0.1725        	2.685576e-04	1.621744e-04	1.713824e-04
0.17275       	2.676446e-04	1.613455e-04	1.703485e-04
0.173         	2.667323e-04	1.605161e-04	1.693289e-04
0.17325       	2.658504e-04	1.596853e-04	1.683254e-04
0.1735        	2.649541e-04	1.588541e-04	1.673148e-04
0.17375       	2.640754e-04	1.580211e-04	1.663219e-04
0.174         	2.631890e-04	1.571893e-04	1.653172e-04
0.17425       	2.623099e-04	1.563588e-04	1.643177e-04
0.1745        	2.614388e-04	1.555281e-04	1.633218e-04
0.17475       	2.605694e-04	1.546972e-04	1.623432e-04
0.175         	2.597094e-04	1.538671e-04	1.613631e-04
0.17525       	2.588486e-04	1.530366e-04	1.603850e-04
0.1755        	2.579802e-04	1.522081e-04	1.594218e-04
0.17575       	2.571076e-04	1.513787e-04	1.584771e-04
0.176         	2.562413e-04	1.505472e-04	1.575426e-04
0.17625       	2.553878e-04	1.497162e-04	1.566240e-04
0.1765        	2.545328e-04	1.488852e-04	1.557172e-04
0.17675       	2.536678e-04	1.480539e-04	1.548170e-04
0.177         	2.528084e-04	1.472243e-04	1.539374e-04
0.17725       	2.519499e-04	1.463950e-04	1.530603e-04
0.1775        	2.510992e-04	1.455660e-04	1.521993e-04
0.17775       	2.502429e-04	1.447386e-04	1.513302e-04
0.178         	2.493940e-04	1.439119e-04	1.504662e-04
0.17825       	2.485596e-04	1.430854e-04	1.496154e-04
0.1785        	2.477366e-04	1.422593e-04	1.487534e-04
0.17875       	2.469341e-04	1.414326e-04	1.478866e-04
0.179         	2.461553e-04	1.406056e-04	1.470374e-04
0.17925       	2.453882e-04	1.397787e-04	1.462028e-04
0.1795        	2.446288e-04	1.389505e-04	1.453915e-04
0.17975       	2.438755e-04	1.381226e-04	1.446097e-04
0.18          	2.430968e-04	1.372966e-04	1.438175e-04
0.18025       	2.422847e-04	1.364736e-04	1.430242e-04
0.1805        	2.414967e-04	1.356486e-04	1.422345e-04
0.18075       	2.406843e-04	1.348257e-04	1.414416e-04
0.181         	2.399239e-04	1.340009e-04	1.406660e-04
0.18125       	2.391447e-04	1.331786e-04	1.398845e-04
0.1815        	2.383658e-04	1.323562e-04	1.391355e-04
0.18175       	2.375752e-04	1.315367e-04	1.384048e-04
0.182         	2.367708e-04	1.307176e-04	1.376821e-04
0.18225       	2.359600e-04	1.298975e-04	1.369678e-04
0.1825        	2.351343e-04	1.290786e-04	1.362450e-04
0.18275       	2.342966e-04	1.282596e-04	1.355288e-04
0.183         	2.334876e-04	1.274403e-04	1.348205e-04
0.18325       	2.326709e-04	1.266203e-04	1.341291e-04
0.1835        	2.318423e-04	1.258018e-04	1.334558e-04
0.18375       	2.310147e-04	1.249840e-04	1.327739e-04
0.184         	2.301822e-04	1.241655e-04	1.321035e-04
0.18425       	2.293411e-04	1.233485e-04	1.314413e-04
0.1845        	2.284910e-04	1.225329e-04	1.307818e-04
0.18475       	2.276357e-04	1.217211e-04	1.301238e-04
0.185         	2.267465e-04	1.209124e-04	1.294721e-04
0.18525       	2.258808e-04	1.201035e-04	1.288225e-04
0.1855        	2.250078e-04	1.192965e-04	1.281785e-04
0.18575       	2.241335e-04	1.184921e-04	1.275408e-04
0.186         	2.232550e-04	1.176894e-04	1.269094e-04
0.18625       	2.223655e-04	1.168907e-04	1.262886e-04
0.1865        	2.214954e-04	1.160887e-04	1.256654e-04
0.18675       	2.206199e-04	1.152934e-04	1.250596e-04
0.187         	2.197295e-04	1.144942e-04	1.244507e-04
0.18725       	2.188404e-04	1.137020e-04	1.238429e-04
0.1875        	2.179524e-04	1.129071e-04	1.232325e-04
0.18775       	2.170765e-04	1.121182e-04	1.226367e-04
0.188         	2.161795e-04	1.113305e-04	1.220539e-04
0.18825       	2.152965e-04	1.105440e-04	1.214795e-04
0.1885        	2.144085e-04	1.097601e-04	1.209118e-04
0.18875       	2.135122e-04	1.089793e-04	1.203607e-04
0.189         	2.126223e-04	1.082003e-04	1.197958e-04
0.18925       	2.117240e-04	1.074236e-04	1.192360e-04
0.1895        	2.108223e-04	1.066493e-04	1.186775e-04
0.18975       	2.099079e-04	1.058788e-04	1.181189e-04
0.19          	2.089887e-04	1.051103e-04	1.175649e-04
0.19025       	2.080696e-04	1.043437e-04	1.170146e-04
0.1905        	2.071466e-04	1.035786e-04	1.164622e-04
0.19075       	2.062160e-04	1.028160e-04	1.159071e-04
0.191         	2.052688e-04	1.020568e-04	1.153550e-04
0.19125       	2.043193e-04	1.013005e-04	1.147975e-04
0.1915        	2.033579e-04	1.005469e-04	1.142458e-04
0.19175       	2.023907e-04	9.979570e-05	1.136961e-04
0.192         	2.014269e-04	9.904687e-05	1.131485e-04
0.19225       	2.004585e-04	9.830157e-05	1.125996e-04
0.1925        	1.995004e-04	9.755776e-05	1.120591e-04
0.19275       	1.985471e-04	9.681538e-05	1.115256e-04
0.193         	1.975612e-04	9.607660e-05	1.109815e-04
0.19325       	1.965868e-04	9.534056e-05	1.104461e-04
0.1935        	1.955956e-04	9.460814e-05	1.099122e-04
0.19375       	1.946248e-04	9.387914e-05	1.093889e-04
0.194         	1.936543e-04	9.315345e-05	1.088646e-04
0.19425       	1.926826e-04	9.243024e-05	1.083436e-04
0.1945        	1.917122e-04	9.171092e-05	1.078092e-04
0.19475       	1.907452e-04	9.099542e-05	1.072867e-04
0.195         	1.897685e-04	9.028274e-05	1.067644e-04
0.19525       	1.887852e-04	8.957256e-05	1.062369e-04
0.1955        	1.877950e-04	8.886476e-05	1.056958e-04
0.19575       	1.867923e-04	8.815985e-05	1.051734e-04
0.196         	1.857885e-04	8.745895e-05	1.046533e-04
0.19625       	1.847850e-04	8.676116e-05	1.041289e-04
0.1965        	1.837801e-04	8.606700e-05	1.036076e-04
0.19675       	1.827693e-04	8.537719e-05	1.030842e-04
0.197         	1.817550e-04	8.469098e-05	1.025597e-04
0.19725       	1.807427e-04	8.400800e-05	1.020349e-04
0.1975        	1.797377e-04	8.332954e-05	1.015082e-04
0.19775       	1.787383e-04	8.265392e-05	1.009799e-04
0.198         	1.777304e-04	8.198167e-05	1.004538e-04
0.19825       	1.767256e-04	8.131330e-05	9.992699e-05
0.1985        	1.757239e-04	8.064853e-05	9.939908e-05
0.19875       	1.747280e-04	7.998682e-05	9.886911e-05
0.199         	1.737325e-04	7.932873e-05	9.834150e-05
0.19925       	1.727413e-04	7.867441e-05	9.781900e-05
0.1995        	1.717543e-04	7.802354e-05	9.730036e-05
0.19975       	1.707708e-04	7.737621e-05	9.677482e-05
0.2           	1.697813e-04	7.673284e-05	9.624041e-05
0.20025       	1.687969e-04	7.609330e-05	9.571590e-05
0.2005        	1.678096e-04	7.545731e-05	9.519122e-05
0.20075       	1.668238e-04	7.482507e-05	9.466714e-05
0.201         	1.658395e-04	7.419697e-05	9.414501e-05
0.20125       	1.648637e-04	7.357264e-05	9.362793e-05
0.2015        	1.638855e-04	7.295187e-05	9.310746e-05
0.20175       	1.629041e-04	7.233421e-05	9.258770e-05
0.202         	1.619253e-04	7.172114e-05	9.206571e-05
0.20225       	1.609379e-04	7.111226e-05	9.154277e-05
0.2025        	1.599390e-04	7.050806e-05	9.101646e-05
0.20275       	1.589407e-04	6.990752e-05	9.049770e-05
0.203         	1.579543e-04	6.931179e-05	8.998396e-05
0.20325       	1.569773e-04	6.872053e-05	8.947120e-05
0.2035        	1.559910e-04	6.813182e-05	8.896094e-05
0.20375       	1.550049e-04	6.754638e-05	8.844987e-05
0.204         	1.540174e-04	6.696490e-05	8.793191e-05
0.20425       	1.530429e-04	6.638728e-05	8.741346e-05
0.2045        	1.520633e-04	6.581346e-05	8.690239e-05
0.20475       	1.510907e-04	6.524440e-05	8.638840e-05
0.205         	1.501179e-04	6.467763e-05	8.587765e-05
0.20525       	1.491432e-04	6.411520e-05	8.536401e-05
0.2055        	1.481745e-04	6.355765e-05	8.485448e-05
0.20575       	1.472081e-04	6.300437e-05	8.434645e-05
0.206         	1.462411e-04	6.245522e-05	8.383729e-05
0.20625       	1.452778e-04	6.190993e-05	8.332848e-05
0.2065        	1.443221e-04	6.136803e-05	8.282366e-05
0.20675       	1.433672e-04	6.082957e-05	8.231421e-05
0.207         	1.424209e-04	6.029599e-05	8.180629e-05
0.20725       	1.414801e-04	5.976567e-05	8.130109e-05
0.2075        	1.405354e-04	5.923926e-05	8.079274e-05
0.20775       	1.395914e-04	5.871697e-05	8.028530e-05
0.208         	1.386512e-04	5.819674e-05	7.977809e-05
0.20825       	1.377117e-04	5.767967e-05	7.927221e-05
0.2085        	1.367954e-04	5.716611e-05	7.877376e-05
